src_stkcd,year,guar_event_cnt,guar_amt_sum,guar_amt_mean,guar_listed_target_cnt,guar_nonlisted_target_cnt,guar_listed_target_ratio
601777,2018,28,590500.0,31078.947368421053,0,28,0.0
601777,2019,47,559464.56,39961.75428571429,0,47,0.0
601777,2020,24,121720.85,20286.808333333334,0,24,0.0
601777,2021,6,238340.12,39723.35333333333,0,6,0.0
601778,2015,2,14045.45,7022.725,0,2,0.0
601778,2016,5,52589.43,10517.886,0,5,0.0
601778,2017,3,59000.0,19666.666666666668,0,3,0.0
601778,2018,6,69467.51,11577.918333333333,0,6,0.0
601778,2019,3,139122.84,46374.28,0,3,0.0
601778,2020,53,755432.0497,19370.052556410257,0,53,0.0
601778,2021,90,502522.596503,7178.894235757143,2,88,0.022222222222222223
601778,2023,2,17000.0,8500.0,0,2,0.0
601789,2010,1,1250.0,1250.0,0,1,0.0
601789,2011,11,10000.0,909.0909090909091,0,11,0.0
601789,2012,38,55180.0,1452.1052631578948,0,38,0.0
601789,2013,57,70480.0,1532.1739130434783,0,57,0.0
601789,2014,74,136340.0,2235.0819672131147,0,74,0.0
601789,2015,87,194580.0,2594.4,0,87,0.0
601789,2016,90,211280.0,2780.0,0,90,0.0
601789,2017,95,240680.0,2971.358024691358,0,95,0.0
601789,2018,87,214796.35,3025.300704225352,0,87,0.0
601789,2019,92,250260.0,3250.12987012987,0,92,0.0
601789,2020,82,428320.95999999996,6298.837647058823,0,82,0.0
601789,2021,55,130310.0,2369.2727272727275,0,55,0.0
601789,2022,36,618310.0,17175.277777777777,0,36,0.0
601789,2023,38,141250.0,3717.1052631578946,0,38,0.0
601798,2008,1,3584.0,3584.0,0,1,0.0
601798,2011,3,10000.0,10000.0,0,3,0.0
601798,2012,6,0.0,0.0,0,6,0.0
601798,2013,7,0.0,0.0,0,7,0.0
601798,2014,3,0.0,0.0,0,3,0.0
601798,2015,3,30000.0,10000.0,0,3,0.0
601798,2016,4,40000.0,10000.0,0,4,0.0
601798,2017,9,1104.462058,552.231029,0,9,0.0
601798,2018,8,14000.0,14000.0,0,8,0.0
601798,2019,3,14000.0,14000.0,0,3,0.0
601798,2020,3,14000.0,14000.0,0,3,0.0
601798,2021,3,24000.0,8000.0,0,3,0.0
601798,2022,2,4000.0,2000.0,0,2,0.0
601798,2023,1,2000.0,2000.0,0,1,0.0
601799,2021,3,90.96000000000001,30.320000000000004,0,3,0.0
601800,1994,13,5892.04,453.2338461538462,0,13,0.0
601800,1996,2,9940.0,4970.0,0,2,0.0
601800,2009,7,72534.25,10362.035714285714,0,7,0.0
601800,2012,58,121113.0,11010.272727272728,0,58,0.0
601800,2013,83,507404.0,14497.257142857143,0,83,0.0
601800,2014,54,581574.0,41541.0,0,54,0.0
601800,2015,49,1275500.0,637750.0,0,49,0.0
601800,2016,77,805417.0,24406.575757575756,0,77,0.0
601800,2017,85,207229.0,4819.279069767442,0,85,0.0
601800,2018,58,1032558.7295359999,60738.74879623529,0,58,0.0
601800,2019,79,1025939.9,29312.568571428572,0,79,0.0
601800,2020,44,304237.0,38029.625,0,44,0.0
601800,2021,7,222981.858,31854.551142857144,0,7,0.0
601800,2022,1,6725.0,6725.0,0,1,0.0
601801,2017,1,0.0,0.0,0,1,0.0
601811,2016,1,1000.0,1000.0,0,1,0.0
601818,2011,1,18000.0,18000.0,0,1,0.0
601818,2012,1,18000.0,18000.0,0,1,0.0
601818,2013,1,18000.0,18000.0,0,1,0.0
601818,2014,1,0.0,0.0,0,1,0.0
601818,2016,1,0.0,0.0,0,1,0.0
601827,2018,8,106722.0,13340.25,0,8,0.0
601827,2019,1,8597.2,8597.2,0,1,0.0
601827,2020,9,92616.0,13230.857142857143,0,9,0.0
601827,2021,24,109321.2,18220.2,0,24,0.0
601827,2022,2,4917.1647,2458.58235,0,2,0.0
601828,2012,1,40000.0,40000.0,0,1,0.0
601828,2016,2,102500.0,51250.0,0,2,0.0
601828,2018,7,128000.0,25600.0,0,7,0.0
601828,2019,2,80000.0,80000.0,0,2,0.0
601828,2020,5,103197.04000000001,20639.408000000003,0,5,0.0
601828,2021,3,70482.42,35241.21,0,3,0.0
601865,2020,3,0.0,0.0,0,3,0.0
601865,2021,1,0.0,0.0,0,1,0.0
601868,2003,1,600.0,600.0,0,1,0.0
601868,2013,3,96000.0,32000.0,0,3,0.0
601868,2015,3,443688.19596,147896.06532,0,3,0.0
601868,2018,6,35320.0,5886.666666666667,0,6,0.0
601868,2019,13,65656.7713,5050.520869230769,0,13,0.0
601868,2020,3,18974.8,6324.933333333333,0,3,0.0
601868,2021,6,912140.0,152023.33333333334,0,6,0.0
601868,2022,4,14004.77184,3501.19296,0,4,0.0
601869,2017,1,27097.6,27097.6,0,1,0.0
601869,2018,14,39658.211800000005,4406.467977777778,0,14,0.0
601869,2019,34,357870.7362,27528.518169230767,0,34,0.0
601869,2020,7,167722.8964,27953.816066666666,0,7,0.0
601869,2021,28,190617.7021,10032.510636842106,0,28,0.0
601869,2022,2,3594.9793999999997,1797.4896999999999,0,2,0.0
601869,2023,6,45824.1999,7637.36665,0,6,0.0
601877,2013,2,0.0,0.0,0,2,0.0
601877,2015,10,85000.0,12142.857142857143,0,10,0.0
601877,2016,7,71110.0,10158.57142857143,0,7,0.0
601877,2017,3,13352.012807,13352.012807,0,3,0.0
601877,2018,2,1.0,1.0,0,2,0.0
601877,2019,18,122052.8,11095.709090909091,0,18,0.0
601877,2020,16,491644.92,44694.99272727273,0,16,0.0
601877,2021,7,336280.0,48040.0,1,6,0.14285714285714285
601877,2022,5,216323.08000000002,43264.616,0,5,0.0
601877,2023,10,359670.0,35967.0,0,10,0.0
601877,2024,2,237124.14,118562.07,0,2,0.0
601880,2009,3,34800.0,11600.0,0,3,0.0
601880,2011,10,54518.0,5451.8,0,10,0.0
601880,2012,1,0.0,0.0,0,1,0.0
601880,2013,2,0.0,0.0,0,2,0.0
601880,2014,4,2000.0,1000.0,0,4,0.0
601880,2015,5,4000.0,1000.0,0,5,0.0
601880,2016,10,14760.0,1640.0,0,10,0.0
601881,2017,3,120757.5,40252.5,0,3,0.0
601881,2020,2,300000.0,300000.0,0,2,0.0
601881,2021,3,370700.0,123566.66666666667,0,3,0.0
601881,2022,4,774400.0,258133.33333333334,0,4,0.0
601882,2016,1,0.0,0.0,0,1,0.0
601882,2017,4,46693.6,46693.6,0,4,0.0
601882,2018,5,53038.85,53038.85,0,5,0.0
601882,2019,4,27542.03,27542.03,0,4,0.0
601882,2020,4,7433.5,7433.5,0,4,0.0
601882,2021,4,3309.97,3309.97,0,4,0.0
601882,2023,1,518.75,518.75,0,1,0.0
601882,2024,1,121.69,121.69,0,1,0.0
601886,2008,1,0.0,0.0,0,1,0.0
601886,2010,3,0.0,0.0,0,3,0.0
601886,2011,6,0.0,0.0,0,6,0.0
601886,2012,15,63662.746492,9094.678070285714,0,15,0.0
601886,2013,18,280500.0,16500.0,0,18,0.0
601886,2014,21,327555.41,15597.876666666665,0,21,0.0
601886,2015,25,438849.197,17553.96788,0,25,0.0
601886,2016,29,505078.903282,17416.51390627586,0,29,0.0
601886,2017,49,915543.020979,18684.55144855102,0,49,0.0
601886,2018,46,854896.151125,18584.6989375,0,46,0.0
601886,2019,77,1274274.086645,16549.014112272725,0,77,0.0
601886,2020,75,1071079.995771,14281.066610279999,0,75,0.0
601886,2021,98,958311.289027,9778.68662272449,0,98,0.0
601886,2022,80,1018133.349112,12726.6668639,0,80,0.0
601886,2023,72,1087951.77167,15110.441273194443,0,72,0.0
601886,2024,8,5502.903574,687.86294675,0,8,0.0
601890,2010,2,3000.0,1500.0,0,2,0.0
601890,2011,1,0.0,0.0,0,1,0.0
601900,2013,1,0.0,0.0,0,1,0.0
601900,2016,18,43500.0,5437.5,0,18,0.0
601900,2017,3,0.0,0.0,0,3,0.0
601900,2018,4,0.0,0.0,0,4,0.0
601900,2019,5,0.0,0.0,0,5,0.0
601900,2020,7,77293.52,25764.506666666668,0,7,0.0
601900,2021,7,134293.52000000002,19184.788571428573,0,7,0.0
601900,2022,4,127293.52,31823.38,0,4,0.0
601900,2024,3,94000.0,31333.333333333332,0,3,0.0
601901,2018,2,139258.0,139258.0,0,2,0.0
601901,2019,1,0.0,0.0,0,1,0.0
601901,2020,6,158528.225,39632.05625,0,6,0.0
601901,2021,2,104850.0,52425.0,0,2,0.0
601901,2022,2,4850.0,4850.0,0,2,0.0
601908,2010,1,10000.0,10000.0,0,1,0.0
601908,2012,3,18400.0,9200.0,0,3,0.0
601908,2013,9,112675.0,18779.166666666668,0,9,0.0
601908,2014,8,79000.0,19750.0,0,8,0.0
601908,2015,17,138000.0,13800.0,0,17,0.0
601908,2016,3,0.0,0.0,0,3,0.0
601908,2017,13,66000.0,13200.0,0,13,0.0
601908,2018,47,195844.868528,10880.270473777777,0,47,0.0
601908,2019,33,354300.0,32209.090909090908,0,33,0.0
601908,2020,12,104000.0,17333.333333333332,0,12,0.0
601908,2021,5,54000.0,27000.0,0,5,0.0
601921,2022,3,55550.0,18516.666666666668,0,3,0.0
601921,2023,3,34720.35,17360.175,0,3,0.0
601921,2024,1,2383.396324,2383.396324,0,1,0.0
601928,2015,9,75053.8,12508.966666666667,0,9,0.0
601928,2017,4,700.0,700.0,0,4,0.0
601928,2018,1,0.0,0.0,0,1,0.0
601928,2019,3,11600.0,5800.0,0,3,0.0
601928,2020,14,26081.960593,2173.4967160833335,0,14,0.0
601928,2021,3,15641.1,5213.7,0,3,0.0
601933,2011,3,30000.0,10000.0,0,3,0.0
601933,2012,1,12750.0,12750.0,0,1,0.0
601933,2013,1,8900.0,8900.0,0,1,0.0
601933,2014,2,7781.8,3890.9,0,2,0.0
601933,2015,1,0.0,0.0,0,1,0.0
601933,2016,2,5000.0,5000.0,0,2,0.0
601933,2018,1,5000.0,5000.0,0,1,0.0
601949,2017,18,53096.883304,3123.3460767058823,0,18,0.0
601949,2018,3,18000.0,6000.0,0,3,0.0
601949,2019,3,18000.0,6000.0,0,3,0.0
601949,2020,5,15000.0,7500.0,0,5,0.0
601952,2018,1,0.0,0.0,0,1,0.0
601952,2019,1,0.0,0.0,0,1,0.0
601952,2020,1,5000.0,5000.0,0,1,0.0
601956,2016,1,20000.0,20000.0,0,1,0.0
601956,2017,2,52000.0,26000.0,0,2,0.0
601956,2019,5,3388.0,677.6,0,5,0.0
601956,2020,5,7160.0,1432.0,0,5,0.0
601956,2021,106,0.0,0.0,0,106,0.0
601965,2010,3,0.0,0.0,0,3,0.0
601965,2011,2,0.0,0.0,0,2,0.0
601965,2012,5,18743.68288,3748.7365760000002,0,5,0.0
601965,2013,1,0.0,0.0,0,1,0.0
601965,2014,16,14000.0,4666.666666666667,0,16,0.0
601965,2016,25,30000.0,1875.0,0,25,0.0
601965,2017,16,44500.0,3708.3333333333335,0,16,0.0
601965,2018,16,37500.0,3125.0,0,16,0.0
601965,2019,12,29550.046634,3693.75582925,0,12,0.0
601965,2020,14,13235.11136,2647.022272,0,14,0.0
601965,2021,3,1247.587192,623.793596,0,3,0.0
601965,2022,11,11205.549617,1018.6863288181819,0,11,0.0
601965,2023,11,24249.042895,2204.4584449999998,0,11,0.0
601966,2016,2,2100.0,2100.0,0,2,0.0
601966,2017,1,0.0,0.0,0,1,0.0
601966,2018,3,0.0,0.0,0,3,0.0
601966,2019,3,0.0,0.0,0,3,0.0
601966,2020,9,70215.138,10030.734,0,9,0.0
601966,2021,12,0.0,0.0,0,12,0.0
601969,2016,2,0.0,0.0,0,2,0.0
601969,2017,1,6714.8,6714.8,0,1,0.0
601969,2018,3,0.0,0.0,0,3,0.0
601969,2019,3,0.0,0.0,0,3,0.0
601969,2020,2,0.0,0.0,0,2,0.0
601969,2021,3,49589.24,49589.24,0,3,0.0
601975,2013,4,5120.023705,1280.00592625,0,4,0.0
601975,2017,1,75741.497085,75741.497085,0,1,0.0
601985,2017,1,0.0,0.0,0,1,0.0
601985,2019,2,1000.0,500.0,0,2,0.0
601985,2020,1,95892.95,95892.95,0,1,0.0
601992,2009,3,240000.0,80000.0,0,3,0.0
601992,2011,10,369300.0,41033.333333333336,0,10,0.0
601992,2012,34,573908.0,18513.16129032258,0,34,0.0
601992,2013,4,625913.689277,312956.8446385,0,4,0.0
601992,2014,7,209000.0,34833.333333333336,0,7,0.0
601992,2015,31,578328.6,18655.761290322578,0,31,0.0
601992,2016,14,558352.4,42950.18461538462,0,14,0.0
601992,2017,49,2995323.5,61129.051020408166,1,48,0.02040816326530612
601992,2018,55,3760164.0,68366.61818181818,1,54,0.01818181818181818
601992,2019,51,5800.0,1160.0,2,49,0.0392156862745098
601992,2020,64,863589.33059,287863.1101966667,2,62,0.03125
601992,2021,62,5200.0,2600.0,4,58,0.06451612903225806
601992,2022,6,135602.039221,22600.33987016667,0,6,0.0
601992,2023,5,7000.0,1400.0,0,5,0.0
601995,2021,4,3684400.0,1228133.3333333333,0,4,0.0
601995,2022,3,2861300.0,953766.6666666666,0,3,0.0
601995,2023,3,3330800.0,1110266.6666666667,0,3,0.0
601995,2024,3,3681300.0,1227100.0,0,3,0.0
601996,2012,1,3000.0,3000.0,0,1,0.0
601996,2013,3,0.0,0.0,0,3,0.0
601996,2014,5,18651.6,9325.8,0,5,0.0
601996,2015,5,21651.6,10825.8,0,5,0.0
601996,2016,4,0.0,0.0,0,4,0.0
601996,2017,7,27530.0,9176.666666666666,0,7,0.0
601996,2018,5,0.0,0.0,0,5,0.0
601996,2019,5,0.0,0.0,0,5,0.0
601996,2020,5,0.0,0.0,0,5,0.0
601996,2021,7,70000.0,35000.0,0,7,0.0
601996,2022,7,12800.0,1828.5714285714287,0,7,0.0
601996,2023,8,14800.0,1850.0,0,8,0.0
603001,2015,7,148000.0,21142.85714285714,0,7,0.0
603001,2019,4,0.0,0.0,0,4,0.0
603001,2020,4,100000.0,25000.0,0,4,0.0
603002,2017,1,0.0,0.0,0,1,0.0
603002,2018,5,0.0,0.0,0,5,0.0
603002,2019,5,3000.0,3000.0,0,5,0.0
603002,2020,13,0.0,0.0,0,13,0.0
603002,2021,8,89600.0,11200.0,0,8,0.0
603002,2022,4,31000.0,7750.0,0,4,0.0
603002,2023,5,102000.0,20400.0,0,5,0.0
603002,2024,7,124000.0,17714.285714285714,0,7,0.0
603003,2010,1,0.0,0.0,0,1,0.0
603003,2012,6,0.0,0.0,0,6,0.0
603003,2013,5,18000.0,4500.0,0,5,0.0
603003,2014,10,7000.0,7000.0,0,10,0.0
603003,2015,29,189588.0,7899.5,0,29,0.0
603003,2016,5,285000.0,57000.0,0,5,0.0
603003,2017,10,50000.0,5555.555555555556,0,10,0.0
603003,2018,8,10000.0,3333.3333333333335,0,8,0.0
603003,2019,11,87495.6,7954.145454545455,0,11,0.0
603003,2020,21,100484.0,4784.952380952381,0,21,0.0
603003,2021,3,3000.0,1000.0,0,3,0.0
603003,2022,14,11500.0,821.4285714285714,0,14,0.0
603003,2023,10,7000.0,700.0,0,10,0.0
603006,2017,2,8500.0,4250.0,0,2,0.0
603006,2018,2,8500.0,4250.0,0,2,0.0
603006,2020,1,1400.0,1400.0,0,1,0.0
603007,2018,4,41373.79,10343.4475,0,4,0.0
603007,2019,18,48547.588974,2697.0882763333334,0,18,0.0
603007,2020,5,16515.79,3303.1580000000004,0,5,0.0
603007,2021,7,18279.79,2611.3985714285714,0,7,0.0
603008,2014,6,0.0,0.0,0,6,0.0
603008,2015,10,7160.0,2386.6666666666665,0,10,0.0
603008,2016,14,22680.0,4536.0,0,14,0.0
603008,2017,30,48704.0,2705.777777777778,0,30,0.0
603008,2018,10,0.0,0.0,0,10,0.0
603008,2019,11,4830.0,4830.0,0,11,0.0
603008,2020,20,29550.0,3283.3333333333335,0,20,0.0
603008,2021,11,0.0,0.0,0,11,0.0
603009,2014,1,2500.0,2500.0,0,1,0.0
603009,2018,2,0.0,0.0,0,2,0.0
603009,2019,4,0.0,0.0,0,4,0.0
603009,2020,3,5647.770112,5647.770112,0,3,0.0
603009,2021,8,16596.080552,4149.020138,0,8,0.0
603009,2022,9,25748.083982,2860.8982202222223,0,9,0.0
603009,2024,4,6300.0,3150.0,0,4,0.0
603010,2013,1,2750.0,2750.0,0,1,0.0
603010,2014,2,8100.0,8100.0,0,2,0.0
603010,2015,1,0.0,0.0,0,1,0.0
603010,2016,2,0.0,0.0,0,2,0.0
603010,2017,3,33000.0,33000.0,0,3,0.0
603010,2018,2,66000.0,33000.0,0,2,0.0
603010,2019,2,12000.0,6000.0,0,2,0.0
603010,2020,5,14400.0,7200.0,0,5,0.0
603010,2021,1,10000.0,10000.0,0,1,0.0
603010,2022,4,36000.0,9000.0,0,4,0.0
603010,2023,5,70000.0,14000.0,0,5,0.0
603012,2008,1,10000.0,10000.0,0,1,0.0
603012,2011,1,5000.0,5000.0,0,1,0.0
603012,2012,1,6000.0,6000.0,0,1,0.0
603012,2013,6,22960.0,3826.6666666666665,0,6,0.0
603012,2014,5,12000.0,3000.0,0,5,0.0
603012,2015,8,25756.6,3219.575,0,8,0.0
603012,2016,7,31700.0,4528.571428571428,0,7,0.0
603012,2017,22,165920.0,8296.0,0,22,0.0
603012,2018,17,100700.0,6713.333333333333,0,17,0.0
603012,2019,23,35125.0,2508.9285714285716,0,23,0.0
603012,2020,10,94770.0,9477.0,0,10,0.0
603012,2021,10,25600.0,2560.0,0,10,0.0
603012,2022,9,26000.0,2888.8888888888887,0,9,0.0
603012,2023,5,12228.68,2445.736,0,5,0.0
603013,2011,1,905.194329,905.194329,0,1,0.0
603013,2016,1,13254.78,13254.78,0,1,0.0
603013,2017,1,35886.95,35886.95,0,1,0.0
603013,2018,5,34300.0,6860.0,0,5,0.0
603013,2019,9,11372.7279,3790.9093,0,9,0.0
603013,2020,9,40111.856996,6685.309499333333,0,9,0.0
603013,2021,1,0.0,0.0,0,1,0.0
603015,2015,11,914.0,101.55555555555556,0,11,0.0
603015,2016,57,2664.5,48.445454545454545,0,57,0.0
603015,2017,28,4337.79,173.5116,0,28,0.0
603015,2018,20,2762.89,145.41526315789474,0,20,0.0
603015,2019,21,6949.5,434.34375,0,21,0.0
603015,2020,15,1311.145,109.26208333333334,0,15,0.0
603015,2021,6,529.11,88.185,0,6,0.0
603017,2011,1,0.0,0.0,0,1,0.0
603017,2016,1,0.0,0.0,0,1,0.0
603017,2021,1,0.0,0.0,0,1,0.0
603017,2024,2,1400.0,1400.0,0,2,0.0
603018,2013,2,600.0,300.0,0,2,0.0
603019,2011,1,7000.0,7000.0,0,1,0.0
603019,2013,2,8000.0,4000.0,0,2,0.0
603019,2014,13,67500.0,5192.307692307692,0,13,0.0
603019,2015,1,270.0,270.0,0,1,0.0
603019,2016,2,770.0,385.0,0,2,0.0
603019,2017,4,0.0,0.0,0,4,0.0
603020,2015,1,0.0,0.0,0,1,0.0
603020,2016,1,0.0,0.0,0,1,0.0
603020,2017,2,0.0,0.0,0,2,0.0
603020,2018,5,30100.0,6020.0,0,5,0.0
603020,2019,1,0.0,0.0,0,1,0.0
603020,2020,1,0.0,0.0,0,1,0.0
603020,2021,1,0.0,0.0,0,1,0.0
603021,2015,6,7000.0,2333.3333333333335,0,6,0.0
603021,2017,2,1000.0,1000.0,0,2,0.0
603021,2018,5,0.0,0.0,0,5,0.0
603021,2020,8,10980.0,2745.0,0,8,0.0
603021,2021,6,5000.0,833.3333333333334,0,6,0.0
603021,2022,11,11900.0,1081.8181818181818,0,11,0.0
603021,2023,4,18998.166667999998,4749.5416669999995,0,4,0.0
603022,2020,2,0.0,0.0,0,2,0.0
603022,2021,1,0.0,0.0,0,1,0.0
603026,2016,7,45000.0,6428.571428571428,0,7,0.0
603026,2017,5,58000.0,11600.0,0,5,0.0
603026,2019,7,28005.0,4667.5,0,7,0.0
603026,2020,9,0.0,0.0,0,9,0.0
603026,2021,11,5000.0,5000.0,0,11,0.0
603027,2018,4,0.0,0.0,0,4,0.0
603027,2020,5,0.0,0.0,0,5,0.0
603027,2021,5,0.0,0.0,0,5,0.0
603027,2022,2,10000.0,5000.0,0,2,0.0
603028,2014,1,3000.0,3000.0,0,1,0.0
603028,2015,1,1000.0,1000.0,0,1,0.0
603028,2016,5,8000.0,2666.6666666666665,0,5,0.0
603028,2017,2,3500.0,3500.0,0,2,0.0
603028,2018,3,0.0,0.0,0,3,0.0
603028,2019,1,0.0,0.0,0,1,0.0
603028,2020,5,7200.0,3600.0,0,5,0.0
603028,2021,2,0.0,0.0,0,2,0.0
603028,2022,3,6800.0,2266.6666666666665,0,3,0.0
603028,2023,12,17900.0,1491.6666666666667,0,12,0.0
603029,2016,2,2000.0,1000.0,0,2,0.0
603029,2019,1,0.0,0.0,0,1,0.0
603029,2020,1,0.0,0.0,0,1,0.0
603029,2021,1,1000.0,1000.0,0,1,0.0
603029,2022,1,9783.186916,9783.186916,0,1,0.0
603029,2023,4,45055.39,11263.8475,0,4,0.0
603029,2024,4,61028.58,15257.145,0,4,0.0
603030,2016,4,0.0,0.0,0,4,0.0
603030,2017,7,2143.209,2143.209,0,7,0.0
603030,2018,10,2365.81021,591.4525525,0,10,0.0
603030,2019,8,0.0,0.0,0,8,0.0
603030,2020,13,0.0,0.0,0,13,0.0
603031,2018,1,0.0,0.0,0,1,0.0
603031,2019,2,0.0,0.0,0,2,0.0
603031,2020,1,0.0,0.0,0,1,0.0
603031,2022,8,15400.0,1925.0,0,8,0.0
603032,2017,1,0.0,0.0,0,1,0.0
603033,2017,22,4990.92,237.66285714285715,0,22,0.0
603033,2019,7,61860.0,12372.0,0,7,0.0
603033,2020,3,60000.0,60000.0,0,3,0.0
603033,2021,5,132500.0,26500.0,0,5,0.0
603033,2022,3,15720.0,5240.0,0,3,0.0
603033,2023,15,116245.1657,7749.6777133333335,0,15,0.0
603033,2024,1,260000.0,260000.0,0,1,0.0
603035,2017,1,0.0,0.0,0,1,0.0
603035,2018,3,2572.519964,2572.519964,0,3,0.0
603035,2019,4,2503.218232,2503.218232,0,4,0.0
603035,2020,10,16178.0,1797.5555555555557,0,10,0.0
603035,2021,8,15566.969549,1945.871193625,0,8,0.0
603035,2022,5,15958.703433,3191.7406866,0,5,0.0
603035,2023,11,16320.67546,1483.697769090909,0,11,0.0
603038,2014,2,13600.0,6800.0,0,2,0.0
603038,2015,2,2200.0,1100.0,0,2,0.0
603038,2018,8,1278.5375999999999,213.0896,0,8,0.0
603038,2019,9,213.0896,213.0896,0,9,0.0
603038,2020,13,1982.6,660.8666666666667,0,13,0.0
603038,2021,28,17647.3874,882.36937,0,28,0.0
603038,2022,20,24960.2,1248.01,0,20,0.0
603040,2019,3,0.0,0.0,0,3,0.0
603040,2020,2,0.0,0.0,0,2,0.0
603040,2021,1,0.0,0.0,0,1,0.0
603040,2022,1,0.0,0.0,0,1,0.0
603040,2023,1,0.0,0.0,0,1,0.0
603041,2017,2,0.0,0.0,0,2,0.0
603041,2018,2,0.0,0.0,0,2,0.0
603041,2019,3,9500.0,9500.0,0,3,0.0
603041,2020,2,0.0,0.0,0,2,0.0
603041,2021,1,0.0,0.0,0,1,0.0
603041,2022,1,9000.0,9000.0,0,1,0.0
603041,2024,1,0.0,0.0,0,1,0.0
603042,2018,3,26510.0,8836.666666666666,0,3,0.0
603042,2019,7,5610.0,1870.0,0,7,0.0
603042,2020,2,0.0,0.0,0,2,0.0
603042,2021,4,8250.0,2750.0,0,4,0.0
603042,2022,1,1200.0,1200.0,0,1,0.0
603042,2023,2,2304.38876,1152.19438,0,2,0.0
603050,2015,1,2223.0,2223.0,0,1,0.0
603050,2018,6,0.0,0.0,0,6,0.0
603050,2019,11,12000.0,12000.0,0,11,0.0
603050,2020,17,41872.8,10468.2,0,17,0.0
603050,2021,24,90000.0,8181.818181818182,0,24,0.0
603050,2022,10,145200.0,14520.0,0,10,0.0
603050,2023,6,67100.0,11183.333333333334,0,6,0.0
603055,2018,1,0.0,0.0,0,1,0.0
603055,2020,40,63054.902623999995,1616.7923749743588,0,40,0.0
603055,2021,54,206131.710281,3964.0713515576927,0,54,0.0
603055,2022,30,363274.538583,12109.151286100001,0,30,0.0
603055,2023,51,288602.047947,5658.863685235295,0,51,0.0
603055,2024,76,331028.414252,4355.637029631579,0,76,0.0
603056,2018,21,211495.0,10071.190476190477,0,21,0.0
603056,2019,16,400000.0,25000.0,0,16,0.0
603056,2020,6,0.0,0.0,0,6,0.0
603056,2021,2,140.0,70.0,0,2,0.0
603056,2022,1,1359.47,1359.47,0,1,0.0
603056,2023,1,2387.0,2387.0,0,1,0.0
603059,2019,6,11800.0,1966.6666666666667,0,6,0.0
603059,2020,2,8600.0,4300.0,0,2,0.0
603059,2021,8,46216.0,5777.0,0,8,0.0
603059,2022,7,9850.0,1407.142857142857,0,7,0.0
603059,2023,9,14000.0,1555.5555555555557,0,9,0.0
603060,2020,1,200.0,200.0,0,1,0.0
603061,2021,1,0.0,0.0,0,1,0.0
603063,2018,5,0.0,0.0,0,5,0.0
603063,2019,13,87230.0,21807.5,0,13,0.0
603063,2020,16,140610.0,20087.14285714286,0,16,0.0
603063,2021,11,217527.25,31075.321428571428,0,11,0.0
603063,2022,3,36000.0,12000.0,0,3,0.0
603063,2023,1,50000.0,50000.0,0,1,0.0
603063,2024,1,41937.64,41937.64,0,1,0.0
603066,2016,1,0.0,0.0,0,1,0.0
603066,2021,1,0.0,0.0,0,1,0.0
603067,2021,1,0.0,0.0,0,1,0.0
603068,2019,1,0.0,0.0,0,1,0.0
603068,2020,1,0.0,0.0,0,1,0.0
603071,2016,3,48926.15,16308.716666666667,0,3,0.0
603071,2017,2,57700.0,28850.0,0,2,0.0
603071,2021,1,20000.0,20000.0,0,1,0.0
603076,2017,1,0.0,0.0,0,1,0.0
603076,2018,1,0.0,0.0,0,1,0.0
603076,2019,6,0.0,0.0,0,6,0.0
603076,2020,9,0.0,0.0,0,9,0.0
603076,2021,9,0.0,0.0,1,8,0.1111111111111111
603077,2013,4,0.0,0.0,0,4,0.0
603077,2014,1,0.0,0.0,0,1,0.0
603077,2015,3,5300.0,5300.0,0,3,0.0
603077,2016,2,5000.0,5000.0,0,2,0.0
603077,2017,1,0.0,0.0,0,1,0.0
603077,2018,1,0.0,0.0,0,1,0.0
603077,2019,7,0.0,0.0,0,7,0.0
603077,2020,5,0.0,0.0,0,5,0.0
603078,2018,2,74600.0,37300.0,0,2,0.0
603078,2019,5,186500.0,37300.0,0,5,0.0
603078,2020,5,72000.0,18000.0,0,5,0.0
603078,2023,2,50600.0,25300.0,0,2,0.0
603079,2018,5,14400.0,3600.0,0,5,0.0
603079,2019,1,0.0,0.0,0,1,0.0
603079,2020,2,0.0,0.0,0,2,0.0
603079,2021,4,0.0,0.0,0,4,0.0
603079,2022,2,2238.78256,2238.78256,0,2,0.0
603079,2023,2,15500.0,7750.0,0,2,0.0
603079,2024,2,0.0,0.0,0,2,0.0
603080,2019,2,3000.0,3000.0,0,2,0.0
603081,2016,3,4500.0,1500.0,0,3,0.0
603081,2017,5,19800.0,3960.0,0,5,0.0
603081,2018,9,43000.0,6142.857142857143,0,9,0.0
603081,2019,5,18800.0,6266.666666666667,0,5,0.0
603081,2020,8,16739.8053,4184.951325,0,8,0.0
603081,2021,1,5400.0,5400.0,0,1,0.0
603081,2023,4,19000.0,4750.0,0,4,0.0
603083,2019,1,7011.7,7011.7,0,1,0.0
603083,2021,1,0.0,0.0,0,1,0.0
603085,2019,6,60000.0,12000.0,0,6,0.0
603085,2020,1,0.0,0.0,0,1,0.0
603086,2018,2,0.0,0.0,0,2,0.0
603086,2019,4,15000.0,15000.0,0,4,0.0
603086,2020,6,5000.0,5000.0,0,6,0.0
603086,2021,11,47500.0,4318.181818181818,0,11,0.0
603086,2022,12,59000.0,4916.666666666667,0,12,0.0
603086,2023,11,56800.0,5163.636363636364,0,11,0.0
